lng,lat,人均价格,星级,口味,环境,服务
121.410511,31.200019,22,4.3,4.2,4.2,4.4
121.381266999999,31.216526,21,4.2,4.2,4.1,4.2
121.400471999999,31.208827,34,4.5,4.4,4.3,4.5
121.368696,31.219013,42,4.1,4.2,4.2,4.1
121.389019,31.198169,23,3.6,3.5,3.5,3.5
121.389808,31.195656,39,4.2,4,4.1,3.9
121.42583,31.220707,41,4.6,4.5,4.7,4.6
121.397496,31.2109729999999,58,4.2,4.2,4.3,4.2
121.433083999999,31.2059549999999,39,4.3,4.1,4.4,4.3
121.417241,31.2273479999999,65,4.6,3.9,4.5,4.2
121.397862,31.210922,35,4.3,4.2,4.1,4.5
121.417878,31.198896,34,4,4,4.1,4
121.366133,31.2111349999999,40,3.8,4,4.1,4
121.420907,31.220686,118,4.4,4.2,4.7,4.5
121.412004999999,31.220925,30,3.8,3.8,3.9,3.9
121.398499999999,31.2111349999999,21,4.6,4.6,4.5,4.5
121.420096999999,31.205812,43,3.8,3.9,3.9,3.9
121.399743999999,31.199658,32,4.2,4.2,4.2,4.2
121.355969999999,31.2203039999999,33,4.1,4.1,4.2,4
121.402203,31.209934,24,4.4,4.3,4.2,4.3
121.372118,31.193479,39,3.9,3.9,3.9,3.9
121.409282,31.2190359999999,26,3.7,3.9,3.8,3.7
121.355275,31.2191009999999,39,3.7,3.8,3.7,3.8
121.4021,31.2093549999999,24,4.5,4.4,4.3,4.6
121.356268999999,31.2194049999999,47,3.8,3.8,3.7,3.8
121.416103,31.210286,39,4.5,4.3,4.5,4.5
121.39857,31.19941,51,4.4,4.4,4.4,4.4
121.395473999999,31.199593,28,4.2,4.1,4.2,4.1
121.42054,31.2066559999999,37,4.5,4.4,4.5,4.5
121.404043999999,31.212865,54,4.7,4.6,4.6,4.7
121.403705,31.208965,29,4.1,4.1,4.1,4
121.420696,31.2121959999999,24,3.9,3.9,4.1,4
121.419364999999,31.220649,82,4.6,4.4,4.7,4.5
121.373035,31.2199549999999,26,4.1,4,4.3,4.3
121.402085999999,31.2011879999999,82,4.5,4.3,4.6,4.5
121.421548999999,31.2205869999999,44,4.4,4.3,4.3,4.2
121.433856,31.217212,84,4.1,3.6,3.5,3.5
121.410774,31.218315,39,4.1,4.2,4.1,4.2
121.412007,31.221263,47,4.2,4.2,4.2,4.2
121.389731999999,31.216905,72,3.7,3.7,3.8,3.8
121.402517,31.2076099999999,28,4.3,4.2,4.3,4.3
121.391059999999,31.1964499999999,23,3.8,3.7,3.8,3.8
121.392455999999,31.1967469999999,68,4.4,4.3,4.7,4.3
121.415063,31.2204219999999,31,4.5,4.4,4.3,4.5
121.418941,31.2149919999999,23,4.6,4.6,4.3,4.7
121.411834999999,31.2213549999999,33,3.7,3.7,3.7,3.7
121.399109999999,31.212475,30,4,4,4.1,4.2
121.370756,31.218965,19,4,4,4.1,4.1
121.34873,31.223402,20,4.5,4.5,4.4,4.5
121.354084999999,31.2217729999999,13,3.4,3.5,3.6,3.6
121.402583,31.207622,37,3.8,4,4,3.8
121.403891,31.2186689999999,29,4.4,4.5,4.2,4.4
121.415569,31.210322,40,3.9,3.8,4,4
121.349455,31.218529,23,3.7,3.7,3.7,3.7
121.42615,31.206382,62,4.6,4.5,4.6,4.7
121.427274999999,31.220884,41,4.4,4.3,4.5,4.5
121.425317,31.2064799999999,69,3.9,3.8,4,3.9
121.397756999999,31.213401,23,4.3,4.2,4.3,4.2
121.355795,31.2207,25,3.9,3.9,3.8,3.9
121.379889,31.2159109999999,21,3.9,3.9,3.9,3.9
121.388014999999,31.202086,36,4,4,4.1,3.9
121.344357,31.2351129999999,25,3.8,3.7,3.7,3.7
121.345546999999,31.233425,40,4.1,3.9,4,3.9
121.409065999999,31.2189669999999,49,3.8,3.8,3.8,3.8
121.395093,31.2079619999999,57,3.6,3.4,3.5,3.4
121.381659999999,31.193045,42,3.8,3.9,4,3.8
121.419139999999,31.215129,79,3.8,3.8,3.9,3.9
121.423468,31.21028,49,4.2,4.1,4.5,4.2
121.424014,31.211815,54,3.8,3.8,3.8,3.8
121.422428999999,31.226652,24,4.1,4,4.1,4.1
121.414040999999,31.221063,28,4.3,4.2,4.3,4.4
121.428155,31.220151,24,4.3,4.3,4.3,4.3
121.420815,31.220604,67,4.2,4.1,4.4,4.3
121.359497,31.219643,34,3.9,3.9,3.9,4
121.344308999999,31.2319369999999,71,3.7,3.7,3.8,3.7
121.346857,31.223198,26,3.8,3.8,3.9,3.9
121.37914,31.193282,39,4.2,4,4.2,4.3
121.425507999999,31.2063379999999,41,4,4.1,4.3,4.1
121.427430999999,31.221408,22,4.6,4.5,4.3,4.6
121.396091999999,31.20361,35,3.7,3.6,3.7,3.6
121.426062,31.215325,23,4.5,4.4,4.3,4.5
121.398392,31.200547,21,4.1,4,4,4.1
121.346919999999,31.224664,26,3.6,3.8,3.8,3.6
121.365065,31.2111559999999,38,4,3.9,3.9,3.9
121.417385999999,31.220565,39,4.3,4.3,4.3,4.3
121.426214999999,31.213835,23,3.8,3.8,3.6,3.8
121.37828,31.2127629999999,18,3.9,3.8,3.8,3.8
121.399628,31.207324,53,3.6,3.7,3.8,3.6
121.350708999999,31.229029,43,3.8,3.8,3.8,3.8
121.403150999999,31.210104,30,3.8,3.7,3.7,3.8
121.424587,31.201922,65,3.7,3.7,3.7,3.6
121.397343,31.2093239999999,35,4,3.9,4,4.1
121.424983999999,31.2046689999999,172,3.9,3.7,3.9,3.9
121.399068,31.1996229999999,37,3.8,3.9,3.9,3.9
121.398551999999,31.201281,34,4.5,4.3,4.5,4.5
121.414553999999,31.2201239999999,35,3.8,3.8,3.9,3.8
121.412374,31.2103779999999,14,3.5,3.5,3.5,3.5
121.346543999999,31.233422,23,3.8,3.8,3.8,3.8
121.414297,31.2137199999999,35,3.9,3.8,3.8,3.9
121.398060999999,31.2128049999999,34,4.1,4,4.2,4.1
121.412510999999,31.22061,65,4.1,3.8,4.3,4
121.418244,31.205962,43,4,4.1,4.1,4.1
121.397811,31.2110659999999,34,4.2,4.3,4.1,4.3
121.412476999999,31.2184969999999,23,4.5,4.4,4.3,4.6
121.403182,31.2101259999999,20,4,3.9,3.9,4
121.420704,31.2123549999999,51,3.5,3.5,3.5,3.5
121.347076,31.2339039999999,25,3.7,3.7,3.7,3.8
121.412244,31.212025,20,4.1,4.2,4.2,4.2
121.347230999999,31.2223429999999,27,3.8,3.7,3.8,3.8
121.348681999999,31.223154,17,4.2,4.2,4.2,4.2
121.419370999999,31.214862,51,4.5,4.5,4.4,4.5
121.419503,31.2152339999999,41,4.1,4,4.3,4.1
121.353605999999,31.229405,37,3.7,3.7,3.7,3.7
121.391300999999,31.2155039999999,27,4,4,4.1,4.2
121.394469,31.1978049999999,41,3.7,3.8,3.9,3.7
121.39436,31.219092,63,3.6,3.6,3.6,3.6
121.383797,31.2081729999999,59,3.7,3.6,3.7,3.7
121.402918,31.209653,23,4.3,4.3,4.2,4.3
121.426246,31.220842,38,4,3.9,3.9,3.9
121.352182999999,31.219942,48,3.8,3.8,3.9,3.9
121.392577,31.205594,104,3.7,3.7,3.7,3.7
121.418503,31.2206119999999,33,4,3.9,3.9,3.9
121.431036,31.218487,38,3.7,3.9,3.9,3.9
121.387873999999,31.2025219999999,22,3.7,3.6,3.7,3.7
121.388999999999,31.198621,39,3.7,3.7,3.8,3.8
121.413124999999,31.219774,40,4.1,3.7,3.6,3.7
121.413381999999,31.2212819999999,63,4,3.9,4.1,4
121.396242,31.2035799999999,32,3.7,3.7,3.6,3.7
121.418366,31.212878,58,3.3,3.2,3.3,3.3
121.349457,31.224599,53,3.9,3.8,3.9,3.9
121.419573999999,31.213566,22,4.2,4.1,4.2,4.3
121.351399999999,31.2321929999999,37,3.9,3.9,4,4
121.349888,31.229454,21,3.8,3.9,3.9,3.9
121.401865999999,31.222311,92,3.8,3.8,3.8,3.8
121.420051,31.206835,28,3.7,3.7,3.8,3.8
121.419257,31.21478,33,4.3,4.2,4.5,4.5
121.415794,31.2171449999999,31,4.1,4,4.1,4.1
121.417669,31.219138,44,4.1,3.9,4,3.9
121.346472,31.2233039999999,28,3.5,3.7,3.7,3.6
121.424459999999,31.202127,41,3.8,3.8,3.9,3.9
121.424013,31.2120369999999,37,3.9,3.7,3.8,3.8
121.402719,31.2096829999999,34,3.8,4,4.1,3.8
121.398730999999,31.210546,31,3.6,3.6,3.6,3.7
121.394750999999,31.2000169999999,43,3.8,3.8,3.8,3.8
121.351191,31.2270019999999,46,3.8,3.8,3.9,3.9
121.39851,31.2001689999999,41,3.6,3.6,3.7,3.7
121.412045,31.220908,20,3.9,3.8,3.7,3.8
121.398402,31.199632,42,3.6,3.6,3.5,3.6
121.412075999999,31.226863,37,3.8,3.7,3.8,3.8
121.400589999999,31.207033,37,3.8,3.8,3.9,3.9
121.425572,31.2120609999999,40,3.9,3.9,4.1,4
121.417811999999,31.2186309999999,40,3.9,3.8,3.8,3.8
121.410638,31.2184169999999,37,3.9,4.1,4,3.9
121.428625999999,31.207038,34,3.9,3.8,3.8,3.9
121.422764,31.210117,44,3.9,4,4.1,3.9
121.421569,31.213674,23,3.9,3.9,3.8,3.9
121.399541999999,31.20417,83,3.9,3.8,4,3.9
121.413578999999,31.207673,31,3.9,3.8,3.9,4
121.408285,31.198014,36,3.9,3.8,3.9,3.9
121.42466,31.225026,23,3.8,3.8,3.9,3.9
121.398111,31.211067,47,3.8,3.8,3.8,3.9
121.396610999999,31.208216,36,3.8,3.6,3.6,3.7
121.411511,31.2174249999999,41,3.8,3.8,3.8,3.8
121.398270999999,31.20023,24,3.8,3.8,3.8,3.8
121.403419,31.211594,28,3.8,3.8,3.8,3.8
121.348401999999,31.223744,19,3.9,3.8,3.8,3.8
121.397278999999,31.200827,35,3.8,3.8,3.8,3.9
121.39847,31.1994599999999,147,3.8,3.8,3.9,3.8
121.434098,31.216665,38,3.8,3.6,3.8,3.6
121.393135999999,31.207922,33,3.7,3.7,3.7,3.7
121.427679999999,31.2152789999999,95,3.7,3.6,3.7,3.7
121.426246,31.220842,36,3.7,3.8,3.9,3.7
121.411916,31.2197169999999,27,3.7,3.7,3.7,3.7
121.387904,31.2018449999999,17,3.7,3.7,3.7,3.7
121.407831,31.207096,19,3.7,3.6,3.7,3.6
121.421413,31.212414,19,3.6,3.7,3.6,3.7
121.417195,31.198183,27,3.7,3.7,3.7,3.6
121.350836,31.2342909999999,23,3.6,3.5,3.6,3.6
121.411974,31.2272779999999,39,3.7,3.6,3.7,3.6
121.397926999999,31.21282,16,3.7,3.7,3.7,3.7
121.396675999999,31.211461,33,3.6,3.6,3.6,3.6
121.414545,31.210149,27,3.7,3.6,3.6,3.6
121.397881999999,31.199082,129,3.6,3.6,3.7,3.7
121.397878,31.204864,37,3.6,3.7,3.7,3.7
121.380109,31.217021,12,3.6,3.6,3.5,3.6
121.404263,31.2118369999999,24,3.6,3.6,3.6,3.6
121.401993,31.199072,39,3.5,3.6,3.7,3.6
121.389898,31.214751,17,3.5,3.5,3.5,3.5
121.425555,31.210477,22,3.5,3.5,3.5,3.6
121.412007,31.220917,32,3.4,3.2,3.3,3.3
121.386307,31.212461,49,3.3,3.4,3.4,3.4
121.396477,31.211572,65,3.1,3.6,3.3,3.4
121.39041,31.198979,97,4.2,4.1,4.2,4.2
121.440044,31.216225,38,4.5,4.6,4.5,4.5
121.418362999999,31.144284,21,3.7,3.6,3.7,3.6
121.430912,31.191089,42,4.5,4.5,4.7,4.5
121.450181999999,31.2178119999999,35,4.7,4.7,4.5,4.8
121.441490999999,31.18066,36,4.1,3.9,4.1,4
121.440804999999,31.2144009999999,39,4.5,4.2,4.4,4.4
121.434890999999,31.1977769999999,79,4.1,4.1,4.2,4.2
121.453287,31.170696,26,4,3.9,4.1,4
121.411146,31.17414,83,4.4,4.1,4.6,4.5
121.434984,31.197827,58,4.2,3.9,4.4,4.1
121.463177999999,31.187722,26,4.6,4.6,4.8,4.5
121.435231999999,31.1949259999999,27,4.3,4.4,4.4,4.5
121.450794,31.207538,57,4.5,4.4,4.1,4.6
121.444288999999,31.2164919999999,49,4.6,4.6,4.4,4.6
121.429646,31.159497,34,3.7,3.7,3.6,3.7
121.42297,31.1392619999999,30,3.8,3.8,3.9,3.9
121.44288,31.20618,53,4.7,4.6,4.7,4.7
121.423382,31.193141,17,4.1,4.1,4.1,4.2
121.439475999999,31.192591,23,4.1,4.2,4.3,4.2
121.454462,31.213078,167,4.5,4.5,4.5,4.5
121.438661999999,31.1910969999999,31,3.8,3.7,3.7,3.7
121.434883999999,31.198718,33,3.9,3.9,4,4.1
121.454944999999,31.1975909999999,56,4,3.9,4.1,4
121.452040999999,31.2103329999999,47,4.1,4,4.1,4.1
121.436791999999,31.18647,71,3.9,3.9,4.2,4
121.449533,31.217904,45,4,3.8,4.1,4
121.435377,31.209266,52,4.4,4.3,4.4,4.5
121.435669,31.1968749999999,37,3.9,3.9,3.8,3.8
121.418475999999,31.1976809999999,25,3.9,3.9,3.9,3.9
121.437667,31.210065,80,4.3,4.3,4,4.2
121.444395,31.182702,26,3.8,3.7,3.7,3.8
121.437884999999,31.190234,27,4,4,4.1,4.1
121.444518,31.2160809999999,26,4.2,4,4,4.2
121.404909,31.178553,42,4,4.1,4.1,4
121.432599999999,31.200118,50,3.8,3.9,4,3.9
121.398587,31.166383,27,3.5,3.5,3.5,3.5
121.408367999999,31.173787,21,3.9,3.8,3.8,3.9
121.433491,31.206192,68,4.5,4.3,4.5,4.4
121.415709,31.1777909999999,88,4.1,4,4,4.1
121.453851,31.210953,59,4.3,4.2,4.1,4.4
121.449652999999,31.2033489999999,37,3.9,4,4.1,3.9
121.445413,31.197615,35,3.7,3.8,3.8,3.8
121.434285,31.1925099999999,48,4.3,4.3,4.1,4.3
121.397112,31.174012,39,4.4,4.3,4.4,4.3
121.453858999999,31.2128699999999,36,4.1,4.1,4.1,4.2
121.443838999999,31.2004319999999,38,3.9,3.9,3.8,3.8
121.426702,31.19517,39,3.8,3.8,3.8,3.8
121.435136999999,31.194602,44,3.6,3.6,3.7,3.6
121.427025999999,31.139032,17,3.8,3.7,3.7,3.7
121.427133999999,31.187064,37,4,3.9,3.9,4
121.45309,31.2116809999999,27,4.3,4.3,4.1,4.4
121.457549999999,31.1786819999999,43,4.5,4.3,4.7,4.5
121.435108999999,31.19515,44,4.3,4.3,4.3,4.2
121.449665999999,31.213558,52,4.4,4.3,4.2,4.3
121.453345999999,31.1665059999999,38,4.4,4.4,4.5,4.4
121.449055999999,31.208499,99,4.3,4.2,4.3,4.3
121.454508,31.211253,43,4.6,4.6,4.5,4.6
121.423621999999,31.186502,70,4.3,4.2,4.4,4.1
121.454229999999,31.214828,63,3.8,3.7,3.9,3.9
121.455162999999,31.211573,32,3.8,3.9,3.9,3.9
121.444659,31.2044469999999,47,4.6,4.7,4.5,4.6
121.455347,31.1920949999999,26,3.7,3.7,3.6,3.7
121.427245999999,31.194664,41,3.7,3.6,3.6,3.7
121.453259,31.2106679999999,42,4.4,4.2,4.4,4.5
121.424619,31.169577,56,3.1,3.1,3.3,3.2
121.452873999999,31.1672529999999,24,3.8,3.8,3.8,3.8
121.419955999999,31.189171,29,4.5,4.4,4.4,4.5
121.424987,31.194817,36,3.8,3.8,3.8,3.8
121.434027999999,31.200661,54,4.4,4.4,4.5,4.4
121.447935999999,31.217907,52,4.6,4.6,4.5,4.6
121.455219999999,31.1650999999999,40,4.6,4.6,4.5,4.7
121.453281,31.165724,73,4.6,4.5,4.5,4.7
121.458961,31.18286,41,4.5,4.4,4.6,4.3
121.429642999999,31.159447,43,4.3,4.3,4.2,4.2
121.427942999999,31.201745,38,4.2,4.2,4.3,4.3
121.409604,31.1739229999999,19,3.8,3.7,3.8,3.8
121.435002999999,31.197614,37,4.3,4.3,4.5,4.2
121.453642,31.217301,31,3.7,3.7,3.7,3.8
121.433251999999,31.19678,44,4,4,4,4
121.439869999999,31.216145,38,4.1,3.8,4.1,3.8
121.437448,31.208586,35,3.9,3.9,4,3.9
121.42353,31.1564729999999,21,3.7,3.6,3.6,3.6
121.423482,31.198145,43,3.7,3.7,3.7,3.7
121.455139,31.211559,39,4.7,4.6,4.6,4.7
121.456919999999,31.2116989999999,39,4.8,4.8,4.7,4.8
121.435400999999,31.198174,51,4.7,4.6,4.7,4.4
121.453198999999,31.206962,56,4.1,3.9,4.1,4.2
121.438545,31.209433,50,4.6,4.6,4.5,4.7
121.453045,31.210687,68,4.5,4.3,4.4,4.5
121.440286999999,31.197153,43,3.8,4,4,3.8
121.428607,31.167565,48,4.5,4.6,4.6,4.6
121.429798,31.173034,26,3.9,3.8,3.8,3.9
121.432879,31.1852179999999,31,4.7,4.6,4.3,4.6
121.457820999999,31.176234,40,4.5,4.4,4.6,4.4
121.435935,31.19489,39,4,3.6,3.5,3.4
121.45197,31.206432,79,4.5,4.5,4.7,4.4
121.444156,31.206712,54,4.3,4.3,4.4,4.3
121.424043999999,31.170262,45,4.6,4.4,4.6,4.6
121.455596999999,31.1658289999999,37,4.7,4.7,4.7,4.7
121.434424,31.208361,45,4.4,4.3,4.3,4.3
121.422955999999,31.139168,36,3.7,3.8,3.8,3.8
121.428182,31.188089,31,4.5,4.4,4.5,4.5
121.453142,31.2068249999999,29,4.7,4.6,4.4,4.7
121.453379999999,31.2072429999999,99,4.4,4.3,4.5,4.2
121.431143,31.203866,48,4.7,4.7,4.7,4.7
121.438382,31.194364,46,4.1,3.9,3.9,4
121.442402,31.216626,42,4.3,4.3,4.4,4.3
121.438559999999,31.20266,115,3.7,3.6,3.7,3.7
121.425415,31.1910339999999,33,3.9,3.8,3.9,3.9
121.410208999999,31.171921,25,4.5,4.6,4.2,4.4
121.443254999999,31.215329,68,3.9,3.9,4.3,4
121.435884,31.215337,51,4.4,4.4,4.4,4.4
121.450401999999,31.141752,47,3.7,3.9,4,3.8
121.455281999999,31.165043,24,4.3,4.3,4.2,4.2
121.43675,31.179151,36,4,4,4.1,4
121.432355,31.1967399999999,48,4.5,4.5,4.2,4.5
121.449081,31.218171,56,4.5,4.5,4.5,4.4
121.420489,31.1365909999999,40,4,4.2,4.1,4.1
121.450305,31.141797,21,4.4,4.4,4.5,4.4
121.435884,31.198653,37,4.4,4.2,4.6,4.4
121.447170999999,31.2101049999999,48,4,3.9,4.1,4
121.423547999999,31.1863689999999,34,4.7,4.6,4.6,4.6
121.450700999999,31.201097,21,4.6,4.6,4.1,4.6
121.430312999999,31.2034139999999,50,3.9,3.9,3.9,3.9
121.444076999999,31.193849,34,4.2,4,4.3,4.2
121.460517999999,31.2053839999999,24,4.5,4.5,4.2,4.6
121.416490999999,31.14743,30,3.9,3.8,3.8,3.8
121.451516999999,31.1215189999999,36,3.9,4,4.1,4
121.446755999999,31.204822,42,4.6,4.5,4.6,4.5
121.453188999999,31.21267,61,4.5,4.4,4.4,4.3
121.449999,31.119921,53,3.9,3.8,3.8,3.9
121.391773999999,31.174434,22,3.9,3.9,3.9,4
121.435136999999,31.1948599999999,44,4.5,4.5,4.5,4.5
121.435678999999,31.2151649999999,98,4.3,4.2,4.3,4.2
121.441340999999,31.14532,92,4,3.9,4.3,4
121.395916,31.1640699999999,25,4.2,4.1,4.2,4.2
121.449252,31.152618,31,4,3.9,4,4
121.431376999999,31.155709,72,3.4,3.3,3.3,3.3
121.455309999999,31.16587,38,4.1,4.2,4.3,4.1
121.453598999999,31.2129289999999,25,4.7,4.6,4.6,4.8
121.450001,31.1417329999999,74,4.1,4,4.1,4.1
121.455617,31.1663849999999,41,4.5,4.5,4.6,4.5
121.447911,31.212824,53,4.6,4.4,4.6,4.5
121.431419,31.19869,46,4.1,4.2,4.2,4.1
121.433055999999,31.1971069999999,67,3.7,3.8,3.7,3.8
121.426812999999,31.1468309999999,42,3.8,3.8,3.8,3.8
121.412302999999,31.1512069999999,31,4.4,4.4,4.5,4.6
121.39507,31.163826,39,4.3,4.3,4.5,4.5
121.438755,31.173037,21,3.7,3.7,3.7,3.7
121.433767,31.192647,23,4.6,4.6,4.4,4.7
121.432669,31.186588,37,4,3.9,3.9,4
121.441627999999,31.2137129999999,110,4.6,4.6,4.4,4.5
121.459253,31.169446,77,4.4,4.4,4.5,4.4
121.457662999999,31.171741,52,4.2,4.2,4.2,4.2
121.411788999999,31.176876,38,4.5,4.4,4.4,4.6
121.434597999999,31.208288,53,4.6,4.5,4.5,4.5
121.423002999999,31.1844949999999,25,3.9,3.9,3.9,3.9
121.432400999999,31.197216,62,3.8,3.7,3.8,3.8
121.455607,31.211517,50,4.6,4.6,4.5,4.7
121.433109999999,31.196645,38,4.4,4.5,4.4,4.5
121.431995999999,31.196331,22,4.4,4.4,4.3,4.3
121.433729999999,31.212668,61,4.3,4.2,4.4,4.3
121.455112,31.164238,41,3.9,3.9,4,3.9
121.423587999999,31.1859,37,4.2,4.3,4.2,4.2
121.432483,31.1848649999999,38,4.3,4.3,4.3,4.3
121.437923999999,31.2089819999999,34,4.6,4.5,4.6,4.6
121.426192,31.16892,42,4.2,4.1,4.2,4.2
121.439373,31.173185,31,4.5,4.5,4.2,4.5
121.432705999999,31.184945,20,4.1,4.1,4.1,4.2
121.407769,31.1535459999999,40,3.6,3.8,3.8,3.8
121.440218999999,31.204039,38,4.4,4.4,4.2,4.4
121.447491999999,31.2158939999999,29,4.6,4.6,4.6,4.7
121.394569,31.163498,46,4,4.3,4.4,4
121.455826999999,31.1189779999999,32,3.9,4.1,4.1,4.1
121.429473999999,31.160245,39,4.1,4.3,4.3,4.1
121.427975,31.170862,24,3.6,3.6,3.7,3.6
121.453525999999,31.208958,33,4,3.9,3.9,4.1
121.414966,31.1824909999999,20,4,4,4.1,4
121.415015999999,31.16158,38,3.9,3.9,4.1,4.1
121.444117,31.139723,46,4.3,4.3,4.4,4.3
121.429085,31.162775,28,3.7,3.7,3.8,3.7
121.455538,31.210179,25,4.8,4.8,4.6,4.8
121.438163,31.192118,22,4,3.9,3.9,3.9
121.437663,31.194375,38,4.3,4.3,4.2,4.3
121.458213999999,31.1830129999999,51,4.3,4.1,4.3,4.3
121.45927,31.18281,58,3.5,3.6,3.6,3.5
121.454981,31.210981,32,4.5,4.5,4.4,4.6
121.434754999999,31.189242,33,4.3,4.1,4.2,4.3
121.423072,31.187983,20,4,3.9,4.1,4.1
121.451335,31.183937,44,3.6,3.6,3.6,3.6
121.455411999999,31.196718,52,4.4,4.4,4.2,4.3
121.440689,31.2157939999999,39,4.5,4.5,4.5,4.6
121.437804,31.18674,36,4,3.9,3.9,3.8
121.445666,31.20065,19,4,4.2,4.1,4.2
121.432981999999,31.207602,34,4,3.9,4.1,4
121.428826,31.17623,38,3.9,4,4,3.9
121.451234999999,31.183971,41,4.4,4.4,4.4,4.4
121.453191,31.212421,50,4.1,4,4.1,4.1
121.423593999999,31.1446539999999,18,3.9,3.9,3.9,3.9
121.424476999999,31.16044,19,3.9,3.9,3.9,3.9
121.440090999999,31.181719,29,4.6,4.5,4.3,4.6
121.438255999999,31.190971,23,4,4.1,4.1,4.1
121.453170999999,31.212452,31,4.6,4.5,4.5,4.7
121.433368,31.199351,42,4.5,4.5,4.3,4.5
121.434038999999,31.1782709999999,66,4,3.9,4,4
121.435855,31.2103539999999,32,4.4,4.4,4.4,4.6
121.415895,31.179321,21,4.1,4,4,4.3
121.427116999999,31.1699249999999,44,4.4,4.2,4.5,4.4
121.453265,31.210486,29,4.6,4.5,4.5,4.6
121.435066,31.208575,48,4.3,4.1,4.5,4.2
121.433447999999,31.168935,24,3.8,3.8,3.8,3.8
121.434556999999,31.208307,71,4.4,4.2,4.5,4.4
121.452628,31.206844,52,4.4,4.2,4.5,4.4
121.454853999999,31.213338,33,4.6,4.4,4.6,4.6
121.424385,31.1407859999999,33,3.8,3.7,3.7,3.7
121.405749,31.1712689999999,37,4.1,4,4.1,4.2
121.428631999999,31.170641,31,4.4,4.4,4.4,4.4
121.448121,31.2080689999999,43,4.5,4.4,4.5,4.6
121.452952999999,31.186495,21,3.9,3.9,3.8,3.9
121.454795,31.211321,46,4.7,4.5,4.7,4.7
121.404478999999,31.165932,26,4.7,4.6,4.6,4.7
121.450214,31.204988,73,4.4,4.3,4.2,4.4
121.453832,31.211243,33,4.6,4.5,4.6,4.7
121.451396,31.1840599999999,51,4.6,4.4,4.7,4.5
121.455219999999,31.1650999999999,26,4.3,4.2,4.3,4.3
121.452219999999,31.185762,23,4.2,4.3,4.3,4.2
121.452577,31.193255,42,4.2,4.2,4.2,4.2
121.42718,31.154134,38,4,3.9,3.8,3.9
121.445254,31.215017,33,4.3,4.3,4.3,4.3
121.404902,31.1660849999999,20,3.9,4,3.9,4
121.453956,31.2110169999999,26,4.4,4.3,4.4,4.5
121.410988,31.18987,36,4.6,4.5,4.7,4.7
121.46876,31.193911,164,3.8,3.7,4.3,4
121.436639,31.187465,22,4,3.9,4,4
121.453507999999,31.212899,50,4.6,4.5,4.5,4.7
121.434027,31.200789,33,4.5,4.5,4.4,4.6
121.410199,31.1749769999999,31,4,3.9,4.2,4
121.423675,31.141046,64,3.9,3.8,3.9,3.8
121.395306,31.164046,29,3.9,3.9,4,3.9
121.455297,31.206489,33,3.8,3.7,3.8,3.8
121.427074,31.1888189999999,36,3.9,3.9,4,3.9
121.452578,31.206772,32,4.3,4.2,4.5,4.4
121.426883,31.153758,43,3.6,3.7,3.7,3.7
121.452021,31.185193,20,4.4,4.4,4.3,4.5
121.443246,31.1759799999999,44,3.9,4.1,4.1,3.9
121.453631,31.188521,22,4.3,4.2,4.2,4.2
121.453732,31.205165,20,3.5,3.4,3.6,3.5
121.450248,31.18384,80,4.4,4.3,4.5,4.4
121.432882,31.2053669999999,29,4.4,4.2,4.4,4.5
121.453017,31.168075,36,4.2,4.2,4.3,4.1
121.427043999999,31.1708,21,4.3,4.3,4.3,4.3
121.423837,31.1858679999999,17,3.8,3.8,3.8,3.9
121.440212,31.2164919999999,28,4.4,4.3,4.4,4.4
121.456469999999,31.203433,21,3.8,3.7,3.8,3.8
121.452567,31.186011,43,4.4,4.3,4.5,4.5
121.451677,31.2065209999999,69,4.4,4.3,4.4,4.3
121.427920999999,31.17059,36,3.9,4,4.1,3.9
121.421037999999,31.182231,40,3.8,3.8,4.1,3.7
121.446198999999,31.217021,43,4.2,4.1,4.4,4.3
121.451413,31.121541,18,3.7,3.8,3.8,3.8
121.448689999999,31.2055739999999,106,4.5,4.5,4.6,4.6
121.423940999999,31.1855529999999,20,3.9,3.9,3.9,3.9
121.424081,31.154381,18,3.7,3.8,3.8,3.9
121.453182999999,31.185454,42,3.7,3.8,3.8,3.8
121.391281,31.175501,20,4.2,4.1,4.1,4.2
121.460552,31.20057,44,3.8,4,4.1,3.9
121.441216999999,31.204756,29,4.2,4,4.1,4.2
121.437572,31.1904639999999,35,4.2,3.9,3.8,3.9
121.429981999999,31.198414,20,4.2,4.3,4.3,4.3
121.454314999999,31.2111559999999,27,4.1,4,4,4.1
121.453080999999,31.168506,32,4.4,4.2,4.6,4.5
121.445453,31.2142009999999,38,4.2,4,4.1,4.1
121.432558,31.196781,85,4.2,4.1,4.3,4.2
121.442103,31.194965,40,4,3.7,3.8,3.7
121.415105999999,31.16095,48,4.2,3.9,4.3,4
121.447929,31.21845,25,4.2,4.1,4.2,4.3
121.452561,31.217438,36,4.2,4.2,4.1,4.1
121.449980999999,31.185089,43,4,4,4,4
121.432727,31.184951,36,4,4.1,4,4.1
121.418959,31.17893,48,4.1,4.2,4.2,4.1
121.440785,31.214459,47,4.1,4,4.3,4.2
121.423090999999,31.1918,34,4.2,4.1,4.2,4.2
121.434010999999,31.192657,20,4,3.9,4,4
121.452635,31.188096,40,4,4,4.1,4
121.400051,31.174465,35,4.2,4.2,4.4,4.2
121.424451,31.185683,20,4.2,4.2,4.2,4.3
